Days_Since_Last_Purchase,Lifetime_Value,Average_Order_Value,Total_Purchases,Discount_Usage_Rate,Cart_Abandonment_Rate,Membership_Years,Returns_Rate,Login_Frequency,Age,Gender,Country,Signup_Quarter,Churn
202,8080.574181819252,144.0707253101065,6,87.88811459128522,58.80862458546977,4.839060684957615,13.66919590568893,9,19,Female,UK,Q2,1
83,3438.2079406103962,185.216466329744,43,31.49332274589325,57.0689661576848,4.2357872850155385,28.869963356654548,6,48,Female,Other,Q1,0
145,7503.6765151739355,36.97890927689608,35,12.897890792716527,48.42661981097255,1.548792816293103,46.67509383512174,5,55,Male,Other,Q3,1
85,1306.7573908925826,67.8059541271672,98,46.84612370870865,54.997898638386424,0.9810782558514763,1.749093675807678,7,43,Other,USA,Q1,0
78,1764.1317562307665,36.456900472880804,54,59.83060756960188,49.17906326236681,2.7406003249090922,38.46156017707189,1,44,Other,UK,Q3,0
1,18984.98000550135,126.28162069229651,62,3.0970603422510123,56.54563660741082,2.2650737519009425,36.13636390223135,3,75,Female,USA,Q2,0
51,312.9579638207961,68.19718940863214,69,27.489565825708773,71.55059546211288,4.388791710963665,48.19767126941436,3,75,Other,USA,Q4,0
173,939.8163030341335,71.96049197738895,82,3.2799874276896013,10.962819440343974,0.5001583553357686,46.53556111662718,11,72,Male,UK,Q4,0
205,3631.4275235801356,23.474032302716054,16,42.0335389195499,74.96257521490237,1.288700306557593,38.11162810220964,4,63,Other,Other,Q4,1
260,817.4655570772576,76.46125174344246,8,89.51000290662444,13.58861501275942,3.7589947225935427,26.020438234129934,2,63,Other,Other,Q1,1
288,466.27760753456215,173.8743364063012,89,98.26524114935692,6.6627998410374705,0.47493322488656065,10.213377661675993,5,48,Female,Other,Q1,1
34,2773.1157018567155,54.28383425925864,96,63.70475535036275,97.60796862214676,1.6038220701085009,27.26178591627872,7,41,Other,UK,Q2,0
348,8133.190001871964,142.08561857991248,90,16.16376937845918,95.69917688704415,1.9357769702699157,38.26759969598269,2,30,Male,Other,Q4,1
95,887.8017431004893,129.6293855383326,86,90.58493899993057,6.043654494056405,3.1129689828134497,44.783460631894656,5,42,Female,USA,Q2,1
72,851.5988382178854,174.0620755901319,31,51.62478232000605,44.32534414749622,0.7906632285968229,39.48560046052745,2,54,Male,Canada,Q3,0
39,415.07862556355155,35.13471005369726,10,15.374931210291809,18.624493829977474,4.303022451748547,9.763346759552698,1,58,Other,UK,Q1,0
154,703.4766852263951,195.74209246555822,56,92.17266694516614,48.53448971344181,2.2377111773313714,29.98431571140297,6,42,Other,Canada,Q4,0
250,5571.44162913866,120.69944274766947,76,75.7469050723103,83.01772429995874,4.585108559402783,16.608672976567853,4,46,Female,USA,Q1,1
162,1238.423286108026,199.14008894589472,92,73.17052727231516,95.06117747428902,2.339349568169658,0.46028336953214954,7,48,Male,Canada,Q4,1
118,327.8361721998733,183.18779791451166,70,70.91807037944046,63.42526534515373,1.375201294703667,10.011046789433303,7,60,Other,USA,Q4,1
259,1625.455836970304,52.088281701490104,20,20.03398210964423,35.390566721181706,0.7091441434383744,5.661032496672464,6,56,Other,Canada,Q1,1
306,5307.047941803286,20.670781881629487,5,21.100669170752607,60.332556564459836,0.018725473556424066,42.13595617697343,6,19,Female,Canada,Q1,1
268,472.09087775960955,58.57142782111869,23,68.8292998427255,31.200130610845033,2.660787424924178,12.925312607390598,6,73,Other,Other,Q2,1
54,149.469471894864,110.23709330988977,9,21.972275011039688,90.98236408320604,0.5357834846346171,14.234898444377775,7,29,Other,Canada,Q1,0
236,29326.233619826235,42.603309742386095,58,43.86716968030488,87.04004631058369,1.9586388181558911,47.996828589944215,4,22,Other,USA,Q1,1
222,138.68511102330737,41.81735145841782,59,78.20018255939414,55.8231750279661,2.9463588061854336,18.954336152442607,9,78,Male,USA,Q1,1
251,639.9987058333749,97.89277394997909,93,78.3952518097841,32.47989153803606,1.3784294845135014,0.4792820072197279,4,44,Male,USA,Q3,0
313,1553.386659151225,16.3209145221781,80,45.326177252585964,29.338967558297835,0.8761214618305763,14.192307417306827,6,73,Male,UK,Q3,0
112,728.7701942839774,33.15873568113139,54,79.21899382752451,3.341799470505946,3.873608113046708,5.964979030090623,7,51,Other,USA,Q3,1
255,980.0795413535953,89.01365448751004,46,83.86217961980567,81.58208510252952,4.733955861408103,5.1404280867926975,4,31,Female,UK,Q2,1
303,2605.1805265665803,21.99468274951363,22,65.47757512842603,45.038321303900794,0.50220208930983,3.8743645067874755,6,24,Female,USA,Q2,1
207,30.33849940585661,85.38346072655057,64,22.842585230842015,32.513292840026445,0.7779516219250393,29.662973508768864,2,54,Female,UK,Q4,1
229,163.96586939397602,100.06119053020457,8,27.401178038554754,47.11103549977539,4.800063286263593,9.467386181492932,6,53,Male,Canada,Q2,0
341,1171.9087152663012,95.74065667389173,20,31.484115540873535,81.8737990454652,0.18892110906123138,18.062139702050523,4,27,Male,Canada,Q1,1
66,598.0500714933601,175.1432229065866,51,11.6804107733952,12.461420770752119,4.8881616827523615,43.10088580650084,3,46,Male,USA,Q4,0
75,1331.5738765446497,110.71186645982917,78,27.315962036994513,85.76559882418273,0.023222415424943854,21.216906989813783,3,33,Male,UK,Q1,0
103,1542.9939384657018,98.91628787082824,39,20.951922431253212,89.7508835108354,4.368343278256656,45.78456750258188,5,55,Other,Other,Q4,1
192,45.884162171525716,88.03475662441657,37,45.532874980860214,94.67079150338881,1.5366259049387476,24.896902669780314,3,38,Female,Other,Q2,1
252,7409.072177427873,165.34844187785237,50,90.84375478722649,39.74879924226278,4.692944290886483,19.941830741987786,4,55,Female,Other,Q3,1
226,519.3604627620407,180.0607547599683,34,10.448031675395807,21.714040403767186,1.5847264431779273,37.51944635453508,3,58,Male,Canada,Q1,0
294,299.3849557826111,172.11606914745232,75,72.02679239473956,37.36408184666985,3.27153160767028,3.6587549384001052,6,50,Female,Canada,Q4,1
306,1498.9691896252875,137.97384984496426,33,68.72830044131277,33.291209623140325,0.4001628488296832,4.47391914912087,9,46,Female,UK,Q3,0
98,1287.8640394681393,36.0987317340481,31,9.575419866335766,17.615391250286006,1.211649057268695,32.59868569614803,5,65,Male,USA,Q1,0
338,6601.394717230718,62.60529420348233,54,92.25724049058,60.726667010148795,3.8683967323962536,24.347035661962412,6,76,Male,Canada,Q1,1
286,1648.811071034654,18.751982099575713,44,56.84722021568196,47.66241605086289,2.6434292683940983,39.52076251596051,4,34,Male,USA,Q3,1
335,6230.215937130545,186.8565742481217,34,36.372552113568425,86.57009923240037,4.639845308935223,45.813541867176575,3,30,Male,Other,Q2,1
347,268.46859348816366,135.55172064127296,71,75.65385834953067,3.2109580482058253,2.1437570417067713,19.41834388357738,9,23,Other,Other,Q3,1
308,1356.6742545825064,151.8089480195159,62,25.736545840163405,64.38679275551263,4.3490618290696155,29.820501329232314,3,19,Female,USA,Q2,0
249,206.00046766648643,69.19863052062351,23,69.35098370463204,76.29488785115612,2.2447771873911875,25.034831389765493,9,25,Other,UK,Q4,1
166,1269.6718793318612,170.67416923269505,46,3.971120757224722,75.94865691883071,4.896241393509927,49.080532782121644,4,72,Female,Other,Q2,1
335,923.8669489191141,59.32462390461092,56,83.9408037609272,88.60739670955252,4.799171906994384,41.55422036782976,8,71,Other,UK,Q4,1
30,866.1463262097826,10.31231385136544,7,44.81708470213185,72.9033742829494,1.6456835277804016,45.58688541386768,3,49,Male,Other,Q4,0
247,877.6155885054,81.51884287893185,89,63.66929143579417,92.78100616476964,4.429618352084016,12.717004378880208,3,53,Other,Canada,Q4,1
106,3309.605262697423,118.44468138222395,61,22.123781980668365,33.26565998208915,4.238056871078246,38.62632115812972,5,26,Male,Other,Q4,1
51,98.39209982424664,100.95392301344928,3,67.7073712658448,50.32094167515431,1.0534019866378141,13.273661249882446,8,40,Male,UK,Q1,0
81,284.3819434184711,173.79446708955345,38,77.22402758932766,1.4079663282890675,3.1214520039163487,10.437126671419495,3,24,Other,Canada,Q4,0
133,1031.8847463198724,30.02700433167172,84,47.321318688439874,0.6957587303291213,0.3634115779490743,47.21330798277754,4,48,Female,Other,Q1,1
285,187.1677672628216,115.22645372040786,34,61.77269240617943,24.012662045151988,4.183553602917308,0.9652208358933323,8,38,Other,Canada,Q1,1
138,1175.17359877268,107.4660764659724,44,45.63259238223986,10.080719713908525,0.8727294175174827,48.26943518317148,3,18,Male,Canada,Q4,1
184,1016.0940757951317,63.46466661271097,30,89.40913692578455,26.021136793575362,0.35407350692882256,7.46309484944031,3,63,Male,Other,Q2,1
330,133.53518917346992,166.223341389632,17,49.78691805143192,17.70432945283974,2.001095477694056,40.97190408966341,2,79,Female,USA,Q2,0
273,123.9963687148511,153.04124461761918,59,84.18087090288189,2.852002483864824,2.8846106929982174,13.796127653405154,7,19,Female,USA,Q3,0
340,21.419841099671594,149.24324559304787,10,80.13520582702486,90.93041464060494,4.274584792798855,17.53511637153637,2,57,Female,UK,Q1,1
69,175.73811878532274,176.47657087121564,99,41.050482134835654,0.8223131388891525,4.871212627608682,10.837885566099247,6,28,Male,UK,Q1,0
34,1120.4491238159947,147.329074118089,84,23.008449185747505,73.60821443370854,2.197462562849318,29.275702124053982,5,54,Other,Other,Q2,0
262,1386.1449203367101,54.049845425798026,18,40.6082132559771,15.214788691951654,0.30223461492635106,17.404777375393703,6,35,Female,Canada,Q1,1
53,1484.5238193481828,144.0569152134413,45,82.62173757752201,91.22296219996,3.7455778951293532,32.86965197473316,2,61,Male,Canada,Q2,0
205,341.42286454163207,68.46353454407033,91,22.763253581939235,89.27959395898858,2.825866281119687,0.7823658971032987,10,70,Other,USA,Q3,1
126,1066.9344057009368,56.0131835660194,59,52.44363458577494,65.39011463692573,2.2394567242223156,3.218744175751981,3,41,Female,USA,Q4,0
235,1989.9542228523744,23.87068265092919,62,80.60967479607474,67.22341498006051,1.5463443939609482,4.983057636562433,6,69,Other,Canada,Q4,1
43,163.6854626729919,151.36543026605858,59,35.34774751283788,0.5339141969688543,2.511992639217678,20.949684265511554,5,36,Other,Canada,Q4,0
240,1319.4808088597497,145.09018277046414,49,64.22096370026973,98.4871566113602,1.6933980222851548,40.7398086329988,7,22,Male,UK,Q3,1
111,2935.7605144293166,54.55490075807781,63,24.56315740488145,87.78326035758144,3.7850593387368017,44.40889551891913,6,46,Male,Canada,Q1,1
249,525.2329115531672,152.38201317758964,87,10.927944536815993,89.5106225730092,2.7194684824632054,12.240537003045038,7,56,Male,Canada,Q3,1
151,5395.666959427741,184.38976778777507,32,79.43842250928563,65.92445370508719,4.3842388707705595,28.7184862119507,4,19,Other,Other,Q1,1
183,543.9451879107423,30.52550192340006,10,9.896862340870683,34.47869286545365,2.7177195732472104,38.41824963463002,7,34,Female,Canada,Q1,0
336,301.84351393890705,54.20096129348724,11,27.13813950795846,89.36486490904808,1.1913120666996502,14.441471495980435,2,62,Female,USA,Q4,1
95,2528.197223451188,152.54955087658993,70,85.51094219974401,29.151692815119233,4.2554594111607225,20.45038683681366,6,28,Female,USA,Q2,1
8,23154.41268746882,62.15626796634487,62,34.64692870786672,56.271154334220284,2.7860952246502197,26.198710134285697,7,54,Male,UK,Q2,0
360,1246.4196349621193,128.68615511390618,47,97.30453495141612,9.97309723438824,1.0342051907178063,6.743742320402385,5,30,Female,UK,Q4,1
184,2842.2796594921365,25.42120264810576,34,97.97343347738597,92.19556301327502,3.1175390497811106,1.2991146862890157,4,46,Female,Other,Q1,1
281,511.2834680297319,95.91847102967236,17,26.82760204535567,14.077045777121333,1.7885838247121377,7.640290465914163,5,72,Male,UK,Q3,1
195,170.30239829002196,150.42737017866108,54,4.097822224989045,22.489680573040726,4.222028061460329,31.342681062676668,2,49,Female,Canada,Q4,0
352,1407.2580839806449,140.43764917821798,76,70.50632842053791,55.813415812821496,2.2664986932327142,3.6809130766840834,8,62,Female,Canada,Q4,1
195,1783.976174021874,164.86369912840328,85,45.098650264834376,76.40930002129815,3.632206790537084,9.484818242506416,5,57,Female,Other,Q3,1
155,641.0666081728476,176.71590405460208,40,10.07528439595763,61.93513059362989,0.4776810381811858,16.892694284765184,6,60,Other,USA,Q1,1
93,2825.9073476831504,156.90486523916405,19,70.75228189780428,23.213391280015617,1.9801217315117308,3.893503215318317,5,25,Other,Canada,Q4,1
160,411.11787969293744,137.60167115839593,67,3.1174909111921223,0.09430425274903342,4.916207182361994,9.584963558081721,6,27,Male,Canada,Q4,0
61,283.4031950599202,16.027273445045918,82,87.01966904922422,75.71505803074392,4.042301447385742,45.563489449175556,8,42,Male,Other,Q1,0
122,5382.802324626531,111.64366794779437,53,13.865252911330373,98.52073259110938,0.7997040118346432,0.964956611349238,7,76,Other,USA,Q3,1
51,5420.923350594864,17.16256773382203,64,12.7311878746725,80.99131203060904,1.3888202473862754,32.67159620871811,0,28,Male,UK,Q3,0
277,423.4711297839705,163.53288525204428,83,17.567229796858452,46.02066181566153,1.6490790442818053,19.220446545759245,4,45,Male,Canada,Q2,1
5,14447.48652648881,70.93765964739194,47,96.02663584920666,90.37672613991066,3.2518278024772282,33.63243697161856,7,50,Female,USA,Q2,0
92,712.8991467169866,116.86158108240498,6,69.3169360253846,40.984767311835,3.784973797448278,29.43458601817023,7,56,Male,Other,Q3,1
170,1245.3529926758188,63.094608390591496,16,80.13715354636368,52.493408424346754,3.747633044039549,11.174937717732213,2,43,Male,Other,Q2,1
317,965.8622128400311,158.67502743225577,72,39.7634985732753,47.712976739568326,2.5493702815320143,42.36047437866943,3,25,Female,USA,Q2,1
22,2405.806155508318,178.43548006196147,18,33.631272750495555,44.762387266552494,4.054102689190756,24.597019130467835,9,55,Female,Other,Q1,0
326,1647.6943741653822,85.74207390048215,52,23.448400678316993,77.51907692939058,2.1853904137873754,41.12680094567359,7,43,Other,UK,Q4,1
1,1614.7626232927223,173.9552547670879,48,48.0648028312409,52.676890726949196,0.6194028264778095,20.30062680941096,8,49,Male,USA,Q2,0
133,237.61638663281246,60.74425141670316,43,55.18287335341685,31.671712202521608,2.8222092082690664,49.23427769576195,4,63,Female,UK,Q2,1
233,87.10867915974887,111.58557538434953,39,63.17748436527554,25.81581676584783,4.761506923005533,38.52446792506481,2,45,Male,Other,Q1,1
12,6082.91951063291,173.16467166935377,49,25.71185039986945,3.7747316967433386,3.964968256962557,48.29751025562867,6,69,Male,UK,Q3,0
346,483.87712551878684,71.91745509700017,12,94.86540809029907,58.3195161883046,2.893503238461212,25.71632394549294,2,24,Other,UK,Q2,1
46,1018.870500082437,191.2680303648363,10,16.975849820713584,22.99614154010342,3.2340283017454845,23.684556614535023,4,52,Other,UK,Q4,0
34,1790.4072104512788,33.157105338462884,71,96.56531747664123,14.813392201638308,4.652810135177863,37.772690466262894,9,19,Other,UK,Q2,0
78,12626.011945417915,13.472263247466184,55,1.4856122507503788,65.38299638276777,2.141713972174802,44.014563150671506,4,39,Other,USA,Q4,0
218,1396.9364766506865,181.78571698985624,1,48.11256918168456,68.12092578215488,1.6569706947131868,48.2072897932779,3,67,Other,Other,Q3,1
301,606.5600023327264,23.043246568095725,49,33.336783811656275,75.21548922576659,4.886207825002245,16.227595301624987,4,39,Female,Other,Q2,1
73,500.03766624243565,198.45894723002343,36,44.91234139302508,50.357689633859145,4.317215667551667,39.93522869213194,2,75,Other,Canada,Q4,0
282,1036.8730062907691,190.76540377603015,21,57.0664578980789,89.40546052038866,1.615217923093012,10.532279881776835,7,20,Female,UK,Q4,1
249,280.32589737562205,36.03397290690093,37,43.558915801270906,93.63427533982278,2.318902986804614,27.278717337272262,7,63,Other,UK,Q4,1
47,1145.175964221529,112.1410788815875,24,41.4846850301595,80.73709397924894,2.075390645038995,8.992407420459958,2,67,Female,Canada,Q3,0
121,1014.316704574295,45.134856518757424,55,73.27234154133066,63.55934820081872,0.7454783933571696,17.36986808751694,4,62,Male,Canada,Q4,1
214,12865.317746915049,91.34948287572277,25,68.58762750864646,30.372095359118866,4.789096619066296,46.56791836032296,4,25,Other,UK,Q1,1
239,967.3866806622016,21.67077455936821,7,83.32712820358479,98.29449216202212,2.0215621560987937,7.3045349886543045,5,21,Female,Other,Q3,1
56,61.14620247627159,52.54567168135201,81,24.995898123949555,27.413616719193833,4.37664541318954,31.620044756759825,6,32,Other,Canada,Q4,0
350,60492.00312889349,79.0218313157909,93,60.952850975406356,20.265692199043105,0.9467811384033253,29.647713646370168,6,61,Female,UK,Q3,1
107,4606.624230620059,93.34302504675041,94,58.51947853928539,44.215411378658274,2.7393540531860987,6.036917635449324,8,63,Female,Other,Q3,1
319,24922.42092717681,195.7242890596897,71,36.973781087268875,5.684057071238846,0.11980692562134909,16.29895218844061,4,69,Other,USA,Q1,0
48,193.2568280403959,163.49447267995643,97,48.605754190268094,97.84944646717908,3.8211024192115426,28.149075225763287,1,56,Female,Canada,Q4,0
61,786.2382221425579,150.10788941926978,71,31.378214330572874,58.84335564164248,2.904569491231392,9.358930449424513,4,73,Male,Canada,Q3,0
337,3015.744052331609,112.03784980097511,24,14.18443976169852,55.69520916641753,3.1279479173487634,40.03118282064077,6,29,Other,Other,Q3,1
26,2451.8228772783077,169.59957451482524,11,21.380121066273283,65.57962798997198,0.2586044127732673,48.607825476737496,3,46,Male,USA,Q4,0
292,1737.8544576562067,74.4713387745851,73,10.55136464012011,49.70236477772067,1.055191651043077,10.737969998123603,4,26,Female,Other,Q1,1
257,40.470929337905964,144.69083142693006,12,68.30695751901241,3.2063517094541583,0.3716543617679008,9.345598239528796,1,59,Female,Canada,Q2,1
8,84.04402877891671,198.81895532185268,35,66.07273931091515,61.23112888403968,1.4445715790190587,22.74675358987223,7,57,Other,USA,Q4,0
113,10681.62402901627,69.77949269768777,63,95.06063715798729,71.61738769564306,3.1371950384107548,37.38826385700161,2,79,Male,UK,Q2,1
